3.200000e+002	3.368747e+003
3.210000e+002	3.305449e+003
3.220000e+002	3.375160e+003
3.230000e+002	3.635204e+003
3.240000e+002	3.423550e+003
3.250000e+002	3.393314e+003
3.260000e+002	3.599819e+003
3.270000e+002	3.360090e+003
3.280000e+002	3.649590e+003
3.290000e+002	3.912831e+003
3.300000e+002	4.258816e+003
3.310000e+002	4.288514e+003
3.320000e+002	4.823251e+003
3.330000e+002	4.951318e+003
3.340000e+002	7.392370e+003
3.350000e+002	2.686122e+004
3.360000e+002	9.528597e+004
3.370000e+002	2.273101e+005
3.380000e+002	3.990738e+005
3.390000e+002	5.572687e+005
3.400000e+002	6.323015e+005
3.410000e+002	5.770268e+005
3.420000e+002	4.208881e+005
3.430000e+002	2.455625e+005
3.440000e+002	1.013905e+005
3.450000e+002	3.009007e+004
3.460000e+002	1.012048e+004
3.470000e+002	8.469892e+003
3.480000e+002	8.758015e+003
3.490000e+002	8.935173e+003
3.500000e+002	9.144038e+003
3.510000e+002	9.060347e+003
3.520000e+002	9.799039e+003
3.530000e+002	1.006366e+004
3.540000e+002	1.077915e+004
3.550000e+002	1.060253e+004
3.560000e+002	1.167246e+004
3.570000e+002	1.193428e+004
3.580000e+002	1.192478e+004
3.590000e+002	1.183407e+004
3.600000e+002	1.212307e+004
3.610000e+002	1.255675e+004
3.620000e+002	1.329405e+004
3.630000e+002	1.418193e+004
3.640000e+002	1.547283e+004
3.650000e+002	1.795129e+004
3.660000e+002	2.119332e+004
3.670000e+002	2.954498e+004
3.680000e+002	4.224534e+004
3.690000e+002	6.550814e+004
3.700000e+002	9.649432e+004
3.710000e+002	1.363606e+005
3.720000e+002	2.029507e+005
3.730000e+002	3.364554e+005
3.740000e+002	5.897341e+005
3.750000e+002	9.404524e+005
3.760000e+002	1.310561e+006
3.770000e+002	1.522433e+006
3.780000e+002	1.518723e+006
3.790000e+002	1.341814e+006
3.800000e+002	1.136025e+006
3.810000e+002	9.957879e+005
3.820000e+002	9.051414e+005
3.830000e+002	8.239478e+005
3.840000e+002	7.176482e+005
3.850000e+002	6.038573e+005
3.860000e+002	5.093772e+005
3.870000e+002	4.498723e+005
3.880000e+002	4.144848e+005
3.890000e+002	4.025132e+005
3.900000e+002	4.085668e+005
3.910000e+002	4.449542e+005
3.920000e+002	5.231196e+005
3.930000e+002	6.477301e+005
3.940000e+002	8.288603e+005
3.950000e+002	1.053717e+006
3.960000e+002	1.308916e+006
3.970000e+002	1.543142e+006
3.980000e+002	1.715122e+006
3.990000e+002	1.792139e+006
4.000000e+002	1.744146e+006
4.010000e+002	1.627551e+006
4.020000e+002	1.460674e+006
4.030000e+002	1.293455e+006
4.040000e+002	1.139745e+006
4.050000e+002	1.001215e+006
4.060000e+002	8.846659e+005
4.070000e+002	7.769541e+005
4.080000e+002	6.829620e+005
4.090000e+002	6.061699e+005
4.100000e+002	5.412957e+005
4.110000e+002	4.942201e+005
4.120000e+002	4.660331e+005
4.130000e+002	4.547941e+005
4.140000e+002	4.700361e+005
4.150000e+002	5.047117e+005
4.160000e+002	5.571007e+005
4.170000e+002	6.252033e+005
4.180000e+002	7.024785e+005
4.190000e+002	7.834415e+005
4.200000e+002	8.505142e+005
4.210000e+002	8.947344e+005
4.220000e+002	9.153805e+005
4.230000e+002	9.041497e+005
4.240000e+002	8.718971e+005
4.250000e+002	8.140256e+005
4.260000e+002	7.425084e+005
4.270000e+002	6.620854e+005
4.280000e+002	5.889822e+005
4.290000e+002	5.170593e+005
4.300000e+002	4.523508e+005
4.310000e+002	3.933999e+005
4.320000e+002	3.465693e+005
4.330000e+002	3.035866e+005
4.340000e+002	2.665994e+005
4.350000e+002	2.357813e+005
4.360000e+002	2.102557e+005
4.370000e+002	1.926670e+005
4.380000e+002	1.791962e+005
4.390000e+002	1.714973e+005
4.400000e+002	1.694191e+005
4.410000e+002	1.709174e+005
4.420000e+002	1.757137e+005
4.430000e+002	1.838531e+005
4.440000e+002	1.920886e+005
4.450000e+002	1.989642e+005
4.460000e+002	2.068456e+005
4.470000e+002	2.144363e+005
4.480000e+002	2.160790e+005
4.490000e+002	2.171816e+005
4.500000e+002	2.139058e+005
4.510000e+002	2.099008e+005
4.520000e+002	2.000033e+005
4.530000e+002	1.891024e+005
4.540000e+002	1.748576e+005
4.550000e+002	1.615110e+005
4.560000e+002	1.468959e+005
4.570000e+002	1.332280e+005
4.580000e+002	1.179457e+005
4.590000e+002	1.058850e+005
4.600000e+002	9.544087e+004
4.610000e+002	8.565241e+004
4.620000e+002	7.836996e+004
4.630000e+002	7.010343e+004
4.640000e+002	6.548988e+004
4.650000e+002	6.089191e+004
4.660000e+002	5.692107e+004
4.670000e+002	5.611882e+004
4.680000e+002	5.490402e+004
4.690000e+002	5.262330e+004
4.700000e+002	5.216214e+004
4.710000e+002	5.189584e+004
4.720000e+002	5.160938e+004
4.730000e+002	5.304152e+004
4.740000e+002	5.234065e+004
4.750000e+002	5.346243e+004
4.760000e+002	5.345634e+004
4.770000e+002	5.337014e+004
4.780000e+002	5.223930e+004
4.790000e+002	5.236538e+004
4.800000e+002	5.011009e+004
4.810000e+002	4.776254e+004
4.820000e+002	4.615193e+004
4.830000e+002	4.291282e+004
4.840000e+002	4.061135e+004
4.850000e+002	3.792296e+004
4.860000e+002	3.404845e+004
4.870000e+002	3.191071e+004
4.880000e+002	2.917033e+004
4.890000e+002	2.675645e+004
4.900000e+002	2.470694e+004
4.910000e+002	2.264585e+004
4.920000e+002	2.053017e+004
4.930000e+002	1.904221e+004
4.940000e+002	1.736084e+004
4.950000e+002	1.667309e+004
4.960000e+002	1.526528e+004
4.970000e+002	1.446595e+004
4.980000e+002	1.398225e+004
4.990000e+002	1.331064e+004
5.000000e+002	1.260898e+004
5.010000e+002	1.223350e+004
5.020000e+002	1.153171e+004
5.030000e+002	1.136250e+004
5.040000e+002	1.151824e+004
5.050000e+002	1.088754e+004
5.060000e+002	1.120633e+004
5.070000e+002	1.054751e+004
5.080000e+002	1.082203e+004
5.090000e+002	1.060924e+004
5.100000e+002	9.972290e+003
5.110000e+002	1.000373e+004
5.120000e+002	9.986972e+003
5.130000e+002	9.791288e+003
5.140000e+002	9.628605e+003
5.150000e+002	8.950872e+003
5.160000e+002	8.904598e+003
5.170000e+002	8.826345e+003
5.180000e+002	8.236304e+003
5.190000e+002	7.997179e+003
5.200000e+002	7.428083e+003
5.210000e+002	7.301357e+003
5.220000e+002	6.717142e+003
5.230000e+002	6.510973e+003
5.240000e+002	6.171381e+003
5.250000e+002	6.058321e+003
5.260000e+002	5.638848e+003
5.270000e+002	5.477341e+003
5.280000e+002	5.399966e+003
